,,Label,Tweet
7.85629E+17,??????,negative,RT @Fres7m2n1: ?? ??? ?? ????? #?????? ???? ??? ??? ?? ?? ???? ???? ?? ??? #??????!?????? ?????? ????? ????? ?????? ???????? ???? ????…
7.85631E+17,??????,negative,RT @HUN_0_TER: @Counselkremlin ?????? #?????????????? ????? :???? ??? ???? ?????? ???? https://t.co/Gx2lgHyVA5
7.85986E+17,??????,negative,????? ???? ?????? ?????? ??? ?????? ...!!!???? ???? ! ?????? ????!????? ???? ...??? ?????? ??? ??? ???? ????? ?? ???? ???????? ???????
7.85986E+17,??????,negative,"???? ?? ????? ???????? ??????? ??? ???? ??? ????? ????? ?????? ? ???? ????? ?????? 5+1???? ???? ??? ?????? ??? ?????? ?? ????? ??????? ?????"
7.85986E+17,??????,positive,RT @emall_ads: ?????? ????? ?????? ????? ??? ?????? ?? ???? 15 ????: ??? ?????? ???????? ????? ?????? ????? ???????? ?????? ... https://t.c…
7.85987E+17,??????,negative,RT @saraalwd3any: @Mohamed__Othaim ?????????? ?????? ????? ?????!????? ?? ?????????? ??????????? ?????  ?????? ????? ???!
7.85988E+17,??????,negative,@discovery_2011 ??? ?????? ??? ??? ????? ??????? ?????? ????? !? ???? ???? ???? ?/ ??? ????
7.85988E+17,??????,negative,RT @BassamJaara: ??? ?? ???? ?????? ?? ???????? ??????? ???? ??? ??? ??? ?????? ??????
7.85988E+17,??????,negative,"???? ??????.. ????? ???? ?????? ????? ?????? ?? ????? ?????""..https://t.co/SFwDIGHVNi"""
7.85988E+17,??????,positive,RT @ajmubasher: #?????? : ????? #????? ???????? ????????? ?????? ?????
7.85989E+17,??????,negative,???? ????? ?????? ???? ???????? ????? ??? ???? ????? ?????? ??????? ????? ?? ?????? ??????? ????? ????? ??????... https://t.co/xbFKBQkki5
7.85989E+17,??????,negative,@Iran_Insider ?????? (????) ?????? !!!???? ?? ???? ????? ?? ???? ????? ??? ??? ?????
7.85989E+17,??????,negative,@A_AbdAl3ziz @CleopatraPhVII @MustafaBaydoun @Nayefalthany1 @AlaaSamsung89 ????? ??? ??????? ???? ?????? ??? ??? ???? ??? ???? ?? ???????
7.8599E+17,??????,negative,RT @xxxxfreedomxxx: ???? ??????? #?????? .. ????? ??? #??????? .. ??? ?????? ????? #???? .. ?? ??? ?? ?????? ????? ????? ????? ?????? . htt…
7.85991E+17,??????,negative,RT @GwadyM: ?? ?????? ??????? ??????  ????? ???????? ?????? ?????? ??  ?????? ??? ???? ???????? ???? ????? ?????
7.85992E+17,??????,negative,RT @ajmubasher: #???? ?? ??? #?????? ??? ???? ???? ???? ?? ????? ?????#???????VS????? https://t.co/GQsc59qnQi
7.85992E+17,??????,negative,@oceanazul80 ??? ?????? ?????? ???? ???? ????? ?????? ??? ???? ?? ????? ????? ???????  ??? ???? ???? ???? ????? ??? ???   ????? ??? ????? ????
7.85993E+17,??????,negative,RT @atwaniyat: #?????? : “????” ?????? ??? ?????? ????? ?? ????? ?????? ???????... ??????? ??????? ???? ??? “???” ???????????? ???????? ??…
7.85268E+17,?????,positive,@malak_alhusaini ??? ?? ??? ???? ????? ????? ?????? ???????? ????? ??7?? ????? ????? ?? ?? ???? ????? ????? ??? ??? ????? ??????? ?? ?????
7.85268E+17,?????,positive,@malak_alhusaini ?????? ???? ??? ??? ????? ???? ?????
7.85268E+17,?????,positive,@malak_alhusaini???? ????? ??? ???? ??? ????? ??? ?? ??? ????? ??? ??? ??? ???? ????
7.85268E+17,?????,positive,@malak_alhusaini  ??? ???????????????????????? ??????????????? ?????????????? ???? ?????? ??? ??? ????? ? ??? ??? ????? ????
7.85268E+17,?????,positive,@malak_alhusaini ???? ????? ??? ???? ?????? ????? ???? ?????? ? ??? ????? ?? ??? ?? ??? ???? ??????
7.85268E+17,?????,positive,@malak_alhusaini  ???? ???? ?? ???? ??? ????? ?? ???? ????? ??? ??? ???? ?????
7.85268E+17,?????,positive,@malak_alhusaini ?????????? ?????????? ?????????????? ?? ???? ??? ??? ??? ????????? @malak_alhusaini @malak_alhusaini ???? ???????? ??????????
7.85268E+17,?????,positive,@malak_alhusaini ???? ????? ?????? ????? ????? ???? ????? ???? ?????
7.85268E+17,?????,positive,"@malak_alhusaini @aaaj2015 ???? ??? ????? )"""
7.85268E+17,?????,positive,@malak_alhusaini ??? ??? ? ????? ?????? ???????? ? ??? ????? ?? ???? ??? ???? ????? ??
7.85268E+17,?????,positive,@malak_alhusaini ??? ??? ??? ????? ? ???? ???? ?????? ??????? ??
7.85268E+17,?????,positive,@malak_alhusaini???? ???? ??? ????? ????? ? ??? ????? ??? ????? ? ??? ?????? ??? ??? ????? ???? ?? ??????? ???? ????? ??
7.85269E+17,?????,positive,@malak_alhusaini ??? ??? ????? ?? ??? ????? ?? ??????? ???? ???? ????? 7 ?? ??? ??? ?? ?? ???? ??? ??
7.85269E+17,?????,positive,@malak_alhusaini ????????? ? ????? ????? ?? ????? ? ??
7.85269E+17,?????,positive,@malak_alhusaini ????? ???? ?????? ?? ???? ????? ??????? ??? ??? ??? ??? ???? ? ????? 7 ??????? ?? ?? ?? ???? ???? ????? ???? ?? ????? ????
7.85269E+17,?????,positive,#????_???_??_???_???????_??????_1@AdelAliBinAli ???? ?????? ?? ????? https://t.co/9N7cMuHGNS
7.85269E+17,?????,positive,@malak_alhusaini ??? ????????????? ?????????? ??????????????? ????? ???????? ??????????????
7.85269E+17,?????,positive,@malak_alhusaini ??? ????? ????? ?? ??????? ???? ???? ???
7.85269E+17,?????,positive,@malak_alhusaini ??? ????? ?????? ????? ????? ???? ???? ????? ???????????????????????????????????? ???? ?????
7.8563E+17,?????,positive,RT @Gerges_Geso: - ??? ????? ?????? ??? ??? ??? ??? ?? ???? ??? ??= ?? ?????? ????? 7 ?? ??? ??? ????- ????? ???? ? ?? ????
7.8563E+17,?????,positive,RT @aitnews: Drifty Chase .. ???? ???? ?????? ????? ??? ??????? ??????#????? #????? #??????? https://t.co/04Y8ES9auG
7.8563E+17,?????,positive,RT @aitnews: ????? Whisky16 ?????? ?????? ???? ??? ???????? ?????? ?????#??????? #?????https://t.co/PPfb83qqNi
7.8563E+17,?????,positive,@malak_alhusaini @foozrooz3824 ???????? ?????? ?? ?? ???? ?????
7.8563E+17,?????,positive,@farooos__07 ??? ????? ????? ??? ????? ???? ??? ???? ??? ?????? ???????????????? ??????
7.8563E+17,?????,positive,RT @Abdullah_iApp: ???? ????? ???? ????? 7  ?????? :1. ?????2. ?????? ?????? @QuiznosSaudi 3.???????? ?? ???????? ????? ??????#????_????…
7.8563E+17,?????,positive,????? ?????? ????? ????? ?? ??? ?????? ?? ? ??? ?????? ????
7.85631E+17,?????,positive,@malak_alhusaini ??? ?? ????? 4 ???? ????
7.85631E+17,?????,positive,????????: ????? ???? ????? ?? ???? ?????? ??????? - #????????... https://t.co/ndG7yh1CzD
7.85631E+17,?????,positive,@malak_alhusaini ???? ??? ???? ??? ??? ???? ?? ?? ??? ??? ?? ???? ???? ???? ????? ??? ??????? ??? ???? ?? ?? ????? ??????? ?? ????? ??? ???????
7.85631E+17,?????,negative,RT @Netaawy7: ????? 7 ????? ?? 7 ???? ????? ?????? ?????????? !https://t.co/cM2J7GmQZB#????? #?????7 https://t.co/VfMjLtRo2a
7.85631E+17,?????,positive,RT @alhumaidan110: #??????_????_???????????? ???????? 2 ?????? ??? ????? ?????? ????? ?????? ??? ????? 7 ???????? ?????? ?? ???? + ?????
7.85631E+17,?????,positive,RT @souqtimeksa: ???? ?????? ??? ??? ????45  ???? ???? ?????? ????? ?????????? ??????? ???? ?? ??????? ????? 6 ??? ? 6 ?? ???https://t.c…
7.85992E+17,?????,positive,RT @NabeelAliBinAli: ?? ?? ???? ??? ????? ???? ???????? ????? +7??????.
7.85993E+17,?????,positive,RT @XciteKSA: ???? ???? ?? #??????  ????? 7  ???? ????  ??????  ???? ?? ???????? #?????_?????? ????? ????? https://t.co/vpH96dKlBY
7.85993E+17,?????,positive,@LOW_HR @Eyaaaad ??? ????? ? ???? ??
7.85993E+17,?????,positive,???? ????? ??? ????? ?
7.85993E+17,?????,positive,@LOW_HR @Eyaaaad ???? ????? ? ???? ????? ?????? ?????? ?? ???
7.85993E+17,?????,positive,@AdelAliBinAli ???? ???? ??? ?? ??? ?????? ????? ? ???????
7.85993E+17,?????,positive,@malak_alhusaini ???? ???? ?? ????? ????? ??
7.85993E+17,?????,negative,"???? ? ????? ????? ???? ????? ? ?????? ???? ?? ????????? ??? ??? ??? ????? ??? ?????  ?? ????? ???? ???? ???? ????? ?????? ????? ??????"""
7.85993E+17,?????,negative,@malak_alhusaini ???? ????? ??? ???? ???? ?????
7.85993E+17,?????,positive,RT @f_naita: #?????_???????????????? ??? ?????7 ???? ???? 265?????????? ???? ????????????? ???? ??? F_Naita
7.85993E+17,?????,positive,RT @s3doon2022: ??? ??? ????? 7 ?????? ???? (????? ???????)????? ??? 3 ???????? ????? : ?????+?????? ?????? https://t.co/Cmb5O0JIcm
7.85993E+17,?????,positive,???????? ?????? ???? ?????? ??????? ??????? ???? #?????_?????????? https://t.co/03OG6zLGUx
7.85993E+17,?????,positive,@LOW_HR @Eyaaaad ???? ?????? ???? ????? ????? ?
7.85993E+17,?????,positive,@malak_alhusaini ??? 7???? ???????? ???????? ????? ??? ????? ????? ???
7.85993E+17,?????,positive,@malak_alhusaini ??????? ?????????????? ???????????????????????
7.81441E+17,????? ??????,negative,??? ???????? ???????? ??????? ????? ??? ???????? ?????? ???? ??????? ?????? ????? ?????? ?? ????? ???? ??????... https://t.co/nn5E23PMdV
7.81761E+17,????? ??????,negative,RT @AA2_00z: ??? ???? ?? 6 ???? ??? ???? ?????????? ??????? ??????“???? ??????”??????? ?????? ??????? ????? ??????:?? “?????? ?????? ??? ??…
7.82077E+17,????? ??????,positive,?????? ???????? ????? ?????? ????? ??? ??????????…: ??? ?????? ???????? ????? ?????? ???? ?????????? ??????... https://t.co/7iYyfFJRrL
7.82271E+17,????? ??????,positive,https://t.co/LGPoqCVFW5 #Pamplona https://t.co/Q9r9W0Aavh ????? ?????? ???? ?????? ??? ???????? ?????? https://t.co/g0k8jdVchH
7.82337E+17,????? ??????,positive,?????? || ????? ?????? ???? ?????? ??? ???????? ??????:  ??? ?????? ????? ?????? Barack Obama  ??? ???????? ... https://t.co/JW4mpMoIkJ
7.82478E+17,????? ??????,positive,???? ????? ?????? ..??????? ?????  https://t.co/61cpKWnH3c https://t.co/DtCHitil2e
7.83219E+17,????? ??????,positive,??????: ????? ?????? ????? ????? ?? ???? ??????? ??? 24https://t.co/YWRhzQr6TY https://t.co/pXUx5bxyOT
7.83374E+17,????? ??????,negative,RT @emirates4you_ae: https://t.co/FSBTaYg5EX???? ??????? ???? ????? ??????#????????_?????_????? https://t.co/mXakKuXgI8
7.8339E+17,????? ??????,positive,??????: ????? ?????? ?????? ????? ??????? ???? ????? ??????? ??? 24 https://t.co/lQCIHRDdCE
7.84236E+17,????? ??????,positive,?????? ???? ?????? ?????? ?? ???? ?? 100 ????https://t.co/eD2hO3hOm7??? ????? ?????? ??? ?????? ?? ?????? ???????? ????? ?????? ??? ??…
7.84266E+17,????? ??????,positive,"??? ????? ?????? ? ??? ??????? ?? ?????? ????????? ????? ?????? ? ??? ?????? ?????? ??? 102 ?? ???????? ???? ... https://t.co/uS0TZ7xDLB"
7.84344E+17,????? ??????,positive,???? ????? ???? ???????? ????? ????? ?????? ?? ??????? ???? ?? ???? ??????? ???????? ????? ???? ??? ??????? ???? ...https://t.co/8ptAOSyNjB
7.84355E+17,????? ??????,positive,??????: ???? ??????? ???? ??? ??? ????? ?????? ???? 8 ???? ?? ??????? https://t.co/Qcvy5ciELy
7.8472E+17,????? ??????,negative,"??? ??????.. ???? ????: ?????? ????? ?????? ????? ????????? ??? ?????? ???????? ????? ??????? ?????? ??? ????... https://t.co/8CxtW018HL"
7.84752E+17,????? ??????,positive,?????? ???? ???????? ?? ????? - ?????? ???????? ???? ???? ?? ?????? ???????? ????? ?????? ?????? ?????? ???????... https://t.co/Ta9YxfbkbF
7.84766E+17,????? ??????,negative,?? ???? #?????_?????? ?????? #???? ?? #??????https://t.co/HmCdfBvREf#??????_?????? #????????_???????… https://t.co/MFLKcU0Lry
7.85085E+17,????? ??????,negative,????? ?? ???? ?????? ???? ?? ???? ??? ????? ?? ??? ??????- ???? ??????? ?????? ?? ??? «?????? ??????»- ???????... https://t.co/kYSLUWLSXl
7.8526E+17,????? ??????,positive,?????? ???? ??????? ????? ??????? ????? ??? ??????: ???? ?????? ???????? ????? ?????? ????????? ??????? ?????... https://t.co/ra2hF9Fdrv
7.85282E+17,????? ??????,positive,"?????? ???? ???????? ????? ??????? ????????"" ??? ??????: ???? ?????? ???????? ????? ?????? ????? ?????????? ... https://t.co/G0Hb8MV45t"""
7.84892E+17,???????,negative,??????? ????? ????? ????? https://t.co/mY0KtDslEu
7.84896E+17,???????,negative,??????? ????? ???? ????? ?? ????? ?????? - ????????? ????? https://t.co/53C9seXnVH #???????
7.8516E+17,???????,positive,??????? ???? ???????? ?? ????? ?????? ????????: ?? ?????? ????? ?? ?? ???????? ????? https://t.co/PvtXoMOuP8
7.85162E+17,???????,positive,?????: ??? ??????? ????? ????? 50 ????? ???? ?? ???? https://t.co/qli4kamWnS #??????? #????? #?????
7.85167E+17,???????,positive,4 ???? ????? ????? #????? ?? ??? #??????? - ???????? ???? ?????? https://t.co/UYtlbpvpPb #?????_?????? https://t.co/vNXOq1oKQH
7.85167E+17,???????,positive,????? ??????? ????? Sunday 9/10/2016 : 7 ??????? ???? ?????? ???? ?? ????? ????? https://t.co/0wPY7PXbUL
7.85171E+17,???????,positive,RT @BarcelonaAR: ??????? ???? ???????? ?? ????? ?????? ???????? https://t.co/cXkZV1RzL4 #???????
7.85175E+17,???????,negative,??? ?? ??????? ? ???? ????? ?? ???????? ???????????????: https://t.co/wWJqzK6KvV#?????_??????? https://t.co/62N1pHGwiA
7.85176E+17,???????,positive,??? ??????? ?????? ???? ????? ?? ??? ???????????????: https://t.co/xk4UWhU0bO#?????_??????? https://t.co/r1QtFZu4GV
7.85182E+17,???????,positive,??????? ???? ???????? ??? ????????? ???! https://t.co/LKYGuKnm4Z https://t.co/iYcgJtzgdp
7.85223E+17,???????,positive,???? ?????????? ?????? ??????? ???? ?????? ????????2016 ????? ???????? ??? ??? ...https://t.co/GMSNAbMYqh… https://t.co/yue8hIsHZz
7.85223E+17,???????,positive,????..????? ?????? ???? #????_????? ?????? #???????@FCBarcelona @realmadrid https://t.co/kKruT7z3gd https://t.co/b9It48efwL
7.85227E+17,???????,positive,????? ?????? ???????? - ?????: ????? ???? ????? 50 ????? ???? ?? ??????? https://t.co/BFjZQRGwnc
7.85238E+17,???????,positive,"RT @AlmosaferGuide: 3 ??????? ??????? ?? ???? ???? ??? ??????? ??????? ?????? ???? ?????? (2017) .. ??????https://t.co/aSaLNEUBGT...@t…"
7.85242E+17,???????,negative,???.. ?? ??? ??????? ???? ??????? ?? ??? ??????? ??????https://t.co/YJXdVQJIEm#???_???????
7.8525E+17,???????,positive,#????? ????? ??? ??????? 50 ????? ???? ?? ????? ?????? ???https://t.co/esxlaHOmex@almaghribtoday
7.85261E+17,???????,negative,????? ???? ?????? ??????? ??? ?????? ????????? ? ?????? ???????? ? https://t.co/NGVvMAlthZ #???_???????
7.856E+17,???????,positive,"??????? ???? ??????? ?? ????? ??????"" https://t.co/P6fbaNoQXa"""
7.85602E+17,???????,positive,#??? ?????? ???????? ????? ?????? ???? ?? ????? ?? ????? ?? ???????https://t.co/GQRQA3d7QB@egyptiontoday
7.85605E+17,???????,positive,?????? ???? ?????? ??? ??????? ????? “??? ??????” ?? ?????? ??? ?? ?????? https://t.co/Rh0ctllatv #??????
7.85625E+17,???????,positive,???? ??? ??? ????? #??????? ?????? #????_?????@FCBarcelona @realmadrid https://t.co/7YdWyaTBbp https://t.co/oYiCfwTCLH
7.85923E+17,???????,negative,??????? ????? ???? ?? ??????? ??? ????? ????? “??????” https://t.co/RwMEaO7KGD https://t.co/pImPvLPpOJ
7.85935E+17,???????,negative,"??? ????????"" ????? ??????? ??? ???? ?????? ?? ?????: ???? ?? ???? ??????? ???????? ????? ??? ?????? ????? ?... https://t.co/fvpkbTLKQF"""
7.85945E+17,???????,positive,???? ??? ??? ???? ????? ? ??????? ??? ????? ??????? ?????????????: https://t.co/ZQHObvGEnP#?????_??????? https://t.co/sCCW1u5LBN
7.85987E+17,???????,positive,RT @mustafa_agha: ???? ???? ?????: ???? ??????? .. ????? ???? .. ??? ??????? ????https://t.co/U86ts1IKVr#???_???????
7.81977E+17,???? ?????,negative,"RT @alkhaleejelarab: ????? ???????? ??????"": ??? ????? ???? ?????? ?????? ???? ????? ????? ????? | ????? ?????? ?????? https://t.co/t21u0j…"""
7.8213E+17,???? ?????,negative,???? : ??????? ??????? ?????? ?? ???? ???? ????? ?? ??? ????? ?????#?????_??????? #?????? #?????? #????? https://t.co/BYZmyKusC1
7.82164E+17,???? ?????,negative,#????? ???? #????.. ???? ?????? #?????https://t.co/sNc9tFmEmP#????? #?????? #???? #????_????? https://t.co/1ROXgYMYsz
7.82304E+17,???? ?????,negative,"RT @3ajel_ksa: ???????.. ??????? 96 ???? #?????? ??? ????? ??????? ??????? ???? ???? ?????????????? ?????? 223 ????? ?????? ???????? ?????…"
7.82344E+17,???? ?????,negative,???? ???????? ???? ????? ??????? ?? ??? : ????? ?????? ??? ????? ???? ???? ?????? ??? ?????: ??? ??????... https://t.co/a3rxSg3naz
7.82532E+17,???? ?????,negative,RT @rahafkasem2019: ?? ??? ???? ?? #????? ??? ?#????_???? ?????? ??? ???? ???? ???????? ???? ???? ??????? ????? ??? ?? ?????????#HolocaustA…
7.82582E+17,???? ?????,negative,"????? ????? ?????????? ??????? ?? ????? ????? ?????: ????? ?? ????????? ??????????? ?????????...""? ?? ?????? https://t.co/alZHr10j5T"""
7.826E+17,???? ?????,negative,"?????? ???? ????? ????? ????? ??? ??? ??? ??? ???????? ?????? ????????: ???? ?????? ???? ?????? ?? ????... https://t.co/bjRrqBQwSn"
7.82925E+17,???? ?????,negative,RT @orokenda010: ????? ????? ????? ??? ???? ????? ??????? ?????? 130  ????? ?????? ?? ????? ? ???? ????? ? ??? ????? https://t.co/pG98FfeQf…
7.82959E+17,???? ?????,negative,RT @caironewsportal: ?????.. ?????? #????? ????????? ??????? ?? ????? ?????? ????? #????: ??????? ??? ???????!https://t.co/Lk5y56EuQ0!#??…
7.82983E+17,???? ?????,negative,RT @DrHamsheri: ???? ???? ???? ?????? ??? ??«?????? ?????» @aawsat_News https://t.co/7s42K8tE4w
7.83205E+17,???? ?????,negative,#????? ?????: 11 ??? #??? ???? ????? ??? ?? ???? #????_?????https://t.co/XQzraSnoUm
7.83278E+17,???? ?????,positive,???? ????? ?????? ??????? #????_????? ????? ???? ??? #?????! #????? https://t.co/hJOEacAwDp https://t.co/iZd13ZpfoI
7.83284E+17,???? ?????,negative,????.. ?????? ???? #?????: ???????? #????? ????????? ??? ??? ?????#????? #????_?????https://t.co/osTYr9EAFU https://t.co/1qOz6WsDk1
7.83322E+17,???? ?????,negative,???? ????? #????? ?????? ???? #?????.. ????? ??? #?????? ?? ???? ?? ????? ??????#?????? #????? #???? #????????… https://t.co/e8froEAkS6
7.8408E+17,???? ?????,negative,RT @ALAMAWI: “??????” ???? ?????: ?? ????? ?? ?????? ?????? ?????? ???? ??? ??????? “?????” https://t.co/gC56botUmx https://t.co/GfQgMYkixI
7.841E+17,???? ?????,negative,?? ????? ?? #????? ???? ?? ??????#??????? #????? #????_?????https://t.co/I4bgN7fyxe https://t.co/S0N5MdHU4Y
7.84126E+17,???? ?????,negative,#????_?????: ??? ??????? ???? ????? ???? ????????? ??????? ?????? ?????? https://t.co/wPndbLT6HT - #Syria_feed
7.8415E+17,???? ?????,negative,#??? | #??????? | ?????.. ?????? ???? ????? ?? ???? ???? ???????: ??? ??? ???? ????? ????? ?? ?????! https://t.co/kE7hF5xo2s #????_???_???
7.84158E+17,???? ?????,negative,#?????? :????? ????????? ??? ????? #????_?????https://t.co/Od3Ob85stH https://t.co/xFBeLfXb12
7.84193E+17,???? ?????,positive,????? ???? ????? ?? ?????? ???????? ??? ???????? ?? ???: ??? ???? ?????? ?????? ???? ????? ?????? ?? ?????? ?... https://t.co/gEfg8nR2il
7.84391E+17,???? ?????,negative,????? : ???? ????? ?? ??????? ????? ?? ??? ????? ????? ?? ????? - https://t.co/tk7nP1ho8A https://t.co/4Ex0Cq4n9Z
7.84458E+17,???? ?????,negative,#??? | #??????? | ?????.. ???? ????? ???? ?? ???? ?????: ???? ??? ????? ????? ?????? ??? ????? ??… https://t.co/cnUuWySSvj #????_???_???
7.84458E+17,???? ?????,negative,???? #???????: ?? ???? ?? ???? #????? ???? ?? ???? ?????? ?? ??? ??? ???? ???????? | ???? ???? https://t.co/5Z2a2IHxtN
7.84733E+17,???? ?????,negative,RT @watan_usa: ???? ??????: ???? ????? ????? ???? ??? ??? ??? ???????? ?? ???? ????????? https://t.co/eReudmEqG0 https://t.co/MNXmINJmwe
7.84787E+17,???? ?????,positive,???????: ????? ??????? ???? ????? ?? ???????(??????) - ????? ???? https://t.co/tnMZ7rAq84
7.84872E+17,???? ?????,positive,????? ????? ??????   ????? ???  ? ??????? ?????? ???? ???? https://t.co/DHRVl9qukY
7.85527E+17,???? ?????,negative,?????? ????? ????? ???????: ???? ????? ??? 300 ??? ??? ?? ????? https://t.co/KMXrqNovgE
7.8553E+17,???? ?????,negative,#???_?????: ??? ?? ??? : ???? ????? ?????? ? ?????? ?? ??????? ??? ????? 300 ??? ???? https://t.co/9ZCU6YYB7P -#Syria_feed
7.85532E+17,???? ?????,negative,??????? ??? ???? ???? ?????? ??????? ?? ?? ?????? ?????? . ??? ???? ??? ??? ?????? ???? ?????? ?????? . https://t.co/wKwJ9hMKyN
7.85541E+17,???? ?????,negative,?????? ???????: ???? ???? ????? ????? ????? ?????? ?????? ?????? ?????: ???? ??????? ??????????? ????????? ??...... https://t.co/lsg9ADPSrc
7.85549E+17,???? ?????,negative,RT @ALAMAWI: ??? ?? ???: ???? ????? ???? ????? 300 ??? ????https://t.co/5amIuHUHNa https://t.co/9XVM2MT5Xi
7.85588E+17,???? ?????,negative,????: ???? ?????? ???? ????? ???????? ???? ???? ????? ??? ????? ????? ???????? ???????-?????? https://t.co/xQZqX8CcQS
7.85707E+17,???? ?????,negative,RT @caironewsportal: ???? ????? ???20.. ???? ????? ??? 300 ??? ????? ?????? ????? ??????? https://t.co/GpmBOQvzSa https://t.co/zS3mKx4sps
7.85814E+17,???? ?????,positive,????? ?????: ???? ????? ????? ?? ???? ????? ?????? ?????? ?????? ????? ?? ?????? https://t.co/LPpnvlUKbr https://t.co/Lv7WK6Xcua
7.85837E+17,???? ?????,negative,(???? ?????) ?????? ?????? ???????? ?????? ??? https://t.co/tanNOajuyL
7.85882E+17,???? ?????,negative,#??? ?? ??? ???? #????_????? ???? ???? ?? ???? 300 ??? ????https://t.co/wiyXHuMGMt@voiceofemirates https://t.co/bDnBr99hXg
7.85935E+17,???? ?????,negative,??? ????? ????? ?????? ?? ????? ?????? ??????? ??????? ???? ???? ???? ???? ????? ????? ????? ?? ????? ???? ??? ??? ???? ??? ?????? ???????
7.85938E+17,???? ?????,negative,??????? ???? ????? ???? ???? ????? ?? ????????? ????? ???? ??????? .... https://t.co/Vk3Y4bGPh9
