,tweet,sarcasm,sentiment,dialect
3974,يارب كلما رفعت امي يدها لك ابسط كنوزك اسعدها اطل عمرها ❤️,False,POS,msa
3975,الاقصر مدينه خضراء,False,POS,msa
3976,لماذا فشلت الجامعه العربيه,False,NEG,msa
3977,اخر صيحات الموضه حقاءب غوتشي لربيع 2017,False,NEU,msa
3978,لان راتبين ذالاشهر مش ممكن ابدا تخيلو اربع شهور راتبين الاقل شهرين رمضان وذوالقعده نبيالبنوكيوقفوناقساطهممنرمضان,False,POS,egypt
3979,الاسوانيلماذا تصر الولايات المتحده استمرارها دعم مرسي للنهايه رغم قتله للمصريين وقمعه للتظاهرات,False,NEG,msa
3980,الطايفالان تذكير يجتمع فضل صيام الاثنين وتاسوعاء افضل الصيام شهر رمضان شهر الله المحرم فاغتنموا الفرصه الجو با,False,POS,msa
3981,مدريد ينهزم اخر 19 مباراه التوالي اطول سلسله هزاءم فرق الدوريات الخمسه الكبري https,False,NEU,egypt
3982,الاهلي يواجه برشلونه بكامل نجومه,False,NEU,msa
3983,الانتحاري موعود بحوريه بشو موعوده الانتحاريه عمار حوري غباءبلاحدود,True,NEG,levant
3984,اهل فلسطين وانجازاتهم العظيمه تتحدي الدول قروبفلسطينيفلسطينيمبدعفلسطين,False,POS,msa
3985,بالنسبه للناس بتقول هتحبكلو ضحكتها بتعيط حضرتك انا مش هسيبها تعيط اصلا,False,POS,egypt
3986,٨ مدن تدفع لك المال العيش عبر UCLdrawChristmasالتقاعدالمبكرمانشستر سيتيباير ليفركوزن,False,NEU,msa
3987,الدنيا مش ابيض يااسود دنيا الالوان حط لوني لونك نوصل ابعد مكان حلم بدايه بس شرط معايا كاريوكي,False,NEU,egypt
3988,احترامي لتركيا واحتقاري لنظام الملالي تجتمع روسيا وتركيا وايران لتسويه اوضاع حلب وسوريا السءال اين العرب جد مافيهم بركه,True,NEG,msa
3989,لرفعه اذان الفجر «اسراءيل» تغرم مءذن مسجد اللد المحتله الاحتلال,False,NEU,msa
3990,اللي داروه بنغازي حتي الصهاينه داروشي الله يفتفتفكم 🙏🏻,True,NEG,magreb
3991,بوب ديلان السويد ابريل فهل يتسلم جاءزه نوبل بوبديلان,False,NEU,msa
3992,حلو دهجوجل,False,POS,egypt
3993,صوتي اقولك 💔,False,NEU,gulf
3994,الاخونجيه والاسلاميين يءيد هيلاري كلنتون وينقولون اخبار تفوقها بالاستطلاعات منظمه كير الاخوانيه,True,NEU,egypt
3995,ستبقيحلب ولكنها ليست المشكله المشكله وضع 😕حلبرحمهللعالمين,False,POS,msa
3996,فيدرر روديك ويمبلي ٢٠٠٩ افضلمباراهتنسشاهدتها,False,POS,msa
3997,امي تقول انت متغيره اقولها مين يدخل علاقه عاطفيه يتغير,False,NEU,msa
3998,الجهل الجهل ارحمنا يارب فضحونا الاعضاء والنواب والنخبه والقرف مش عارف اقول ايه,True,NEG,msa
3999,MannequinChallenge انا خلوا حياتي تثبت مود محدد عشان انا اثبت,False,NEU,egypt
4000,السعوديه تلجا للاقتراض السوق الدولي لاول مره تاريخها,False,NEU,msa
4001,حلووووين😭😭😭,False,POS,egypt
4002,المرصدالايرانيحقوقوحريات تسجيل 5200 ملف اغتصاب للمحارم ايرانترجمه خاصه,False,NEG,msa
4003,الحمد لله نعمه الاسلام وما اعظمها نعمه,False,POS,msa
4004,صور تفجير بنغازي لعنه الله الظالمين,False,NEG,msa
4005,تخيل انك تتشاجر الشارع انت تضرب خصمك يضربك يظهر شخص لكي يفرق بينكما لكنك تكتشف يمسكك ليمكن خصمك منك يحدث مصر,True,NEG,msa
4006,انا اقصد بيت شعر تكتبه العاده صوره انستاغرام قلت نسيت هالمره,False,NEG,msa
4007,ماذااعطاكالوهاب الحمد لله الوهاب ليست الهبات يد البشر,False,POS,msa
4008,فيتو شاهدعاجللحمايه اثارنا مصر توقع اتفاقيه الولاياتالمتحدهشاهد التفاصيل,False,NEU,msa
4009,الشغلات اللي صارت معك ومفكرها اسوء الاشياء صارت بحياتك رح تكتشف بالنهايه نجاه شغلات اكتر سوء رح تصيرلك اختيارات ربنا عطول مبهره لالنا 🤍🌿,False,POS,gulf
4010,باراك اوباما يلقي الكلمه الافتتاحيه للاجتماعات,False,NEU,msa
4011,حاولتم اقناع انفسكم الشعب اختار دستور الاخوان تخويف لعب بالدين انتهاكات ستظل الحقيقه مرسي كذب المصريين ليمرر دستوره,False,NEG,msa
4012,انا مستغربه الاعلاميين اللي بيقولوا الاعلام الغربي زعلان متستر مجرمين بيتعاقبوا يعني عندهم ايه رايهمقرف😲😲,False,NEG,egypt
4013,حرباقليميهودوليه ملامح حرب تلوح الافق الناتوالولاياتالمتحده العراقتركياسوريا روسياايرانالشعوديه السعوديهالاماراتمصر,False,NEU,msa
4014,لعبه بوكيمونجو تحصل تحديثات جديدهالاخبارالتقنيه,False,POS,msa
4015,عرب48 سوريه جند الاقصي تنضم فتحالشام,False,NEU,msa
4016,هههه الطاءي قلب علينا وصار كومديااانييقطع شرك روح وتحمم وادخل الاسلام جديد,True,NEG,gulf
4017,7 مساجد 5 ولايات امريكيه تتلقي رساءل تهديد للمسلمين بمغادره الولاياتالمتحده مواجهه الاباده الجماعيه,False,NEG,msa
4018,القضاءالمصري يفتح الباب عوده المرشح الرءاسي احمدشفيق,False,NEU,msa
4019,الروقان اللي ديناالوديدي اغنيه وحده خيااااال,False,NEU,egypt
4020,عاجل الحريري التقي جنبلاط بيت الوسط,False,NEU,msa
4021,تحيه للشقيقه مصر تصويتها لدحر الارهاب سوريا حمايه للشعب السوري وحشيه عناصر التنظيمات الارهابيه مصرتصوتلصالحال,False,POS,msa
4022,ربنا يديك الصحه يااسطوره عادلامام,False,POS,egypt
4023,عظيم شعب عظيم باذن الله حشود المصريين وهتافاتهم وسلميتهم تحرك الصخر النصر قادم وما النصر الله,False,POS,msa
4024,كنت ميريام فارس غفله بس طبعا تعرف احنا يسموونا ياام كعشه مو زي ميريام صارت مشهوره بشعرها😂,True,NEG,gulf
4025,اهلا وسهلا ايفون 7 32 جيجا بسعر 2799 128 جيجا بسعر 3199 256 جيجا بسعر 3599 دمت بخير SA,False,NEU,msa
4026,كرتونه البيض 10000 عاساس الديك تعلم بال AUB الدجاجه باضت Hotel Dieu blamebassil,False,NEG,msa
4027,يانبي سلام ماهر زين,False,NEU,msa
4028,شوي يجيني انفولو,False,NEG,msa
4029,بالصور طريقه الترقيه ويندوز 10,False,NEU,msa
4030,طلبته ابل قالوا ممنوع نشحنه خارج امريكا واضطريت اطلبه امازون متي يفتحون فرع ابل عندنا ونفتك جشع هالحراميه,False,NEG,levant
4031,«بلومبيرغ» السعوديه تعتزم بيع سندات المستوي الدولي بقيمه 10 مليارات الحجب http,False,NEU,msa
4032,قهر بلاك بينك ليش ماادوا😢😢,False,NEG,msa
4033,بعدك بالي 😄 فيروز,False,NEU,egypt
4034,روسيا اليوموزير خارجيه قطر يزور اثيوبياروسيا اليومقال مصدر اثيوبي وزير الخارجيه القطري محمد عبد,False,NEU,msa
4035,دفاع احمدشفيق توجد عقبات عوده المرشح الرءاسي الاسبق مصر,False,NEU,msa
4036,فيك ميثاقك الوافي جنوح انتحيتي كالخيول الجافله يءمن رجوعك تروح للهموم اللي بسنينك حافله محمد الشمري,False,NEG,gulf
4037,التصويت المصري صالح روسيا سوريا مضاده صريحه للاسلام يءيده ممسوخ يضمر العداء للمسلمين اظهر اسلامه,False,NEG,msa
4038,اوبامانعمل ارسال بشر غضون 15 المريخ السعوديه صحيفهفجر,False,NEU,msa
4039,حتی بالانمي نشيت لنا هاللعبه 😂💔جيمرز بوكيمونقو جيمر,False,NEG,levant
4040,حدث حفل استقبال الرءيس الامريكي اوباما الصين,False,NEU,msa
4041,اليمنيه اﻷردن الوﻻياتالمتحده يبحثان تعزيز التعاون العسكري,False,NEU,msa
4042,الارهابي لافروف مساعد الارهابي بوتن يريدون يصيغوا حلب هوي دكتاتور دمشق يقتلون ويهجرون ويدمرون والعالم يتفرج,True,NEG,msa
4043,اعوذ بالله جستن بيبر 😂,False,NEG,egypt
4044,الاحتفال بعيد الاستقلال خيانه عظمي بظل استمرار الاحتلال,False,NEG,msa
4045,جه سلمان مبقاش ماشي بيعتقد الاعتقاد ده السعوديه بتدعم مصر القضاء الارهاب,False,NEU,egypt
4046,اللعبه رهيبه صراحه اشوف مبالغ سعرهاخصوصا مو واضح مراحل كثير 🤔SuperMarioRun,False,NEG,levant
4047,فيدرر نادال ويمبلدون 2008 افضلمباراهتنسشاهدتها,False,POS,egypt
4048,بوابهالوفدسماالمصري روحت مهرجانالقاهرهالسينماءي بطريقتي,False,NEU,egypt
4049,الميدان جريده مصريه مستقله بشار الاسد مهمتي السيطره سوريه,False,NEU,msa
4050,ايران هجوم جليلي حكومه روحاني ارصده الثوره نهابون,False,NEU,msa
4051,اغنيه بيونسيه ذي,False,NEU,msa
4052,توقعت عتاب بيونسيه جنيفر لوبيز حتي كيني ويست😁 جاء بالي طلعت الاخير كاتي بيري,False,NEU,levant
4053,تطبيق Cram لضغط حجم الصور اندرويد التاثير الدقهCramApp تطبيقات,False,NEU,egypt
4054,رامي عياش راءع بحبك راءع,False,POS,egypt
4055,نبضرابعه شاهد معتقلين المنيا قاعه المحكمه يهتفون ساخرين القاضي فضيحه زوجته مدرب الكراتيه,False,NEG,msa
4056,فيديو لجايدن ابن ميريامفارس,False,NEU,msa
4057,سيعلن جوليان اسانج مءسس منظمه ويكليكس لندن فضيحه يقول ستحطم ☠هيلاري كلنتون تنهي عاءله كلنيون تاسي كويت بورصه فوركس,False,NEU,msa
