,Unnamed: 0,tweet,sarcasm,sentiment,dialect,POS_FREQ,NEG_FREQ,NEU_FREQ
2244,2244,سلسله جديده لسلسله هاري بوتر هتبقا اجزاءاللي بيحب هاري بوتر حد مهتم ممكن,False,NEU,egypt,28,16,115
2245,2245,تخيلوا احنا لسه بحجمنا ده وقوتنا دي دول بتقطع فينا اومال لاقدر الله وقعنا حيعملوا فينا ايه ولنا الشقيقه سور,False,NEG,egypt,36,31,145
2246,2246,تقييمك لاداء دونالد ترامب هيلاري كلنتون المناظرهالثانيه كلينتونترامب,False,NEU,msa,21,13,81
2247,2247,اشتقنا اليك يا اسطوره فيدرر,False,POS,egypt,3,3,15
2248,2248,كيفيه الغاء كورتانا المساعد الشخصي ويندوز,False,NEU,msa,9,9,39
2249,2249,قباءل الطنطاوي تحاصر القصر الرءاسي وتغلق مطار القاهره احتجاجا قرار مرسي بعزل طنطاوي,False,NEG,msa,23,13,75
2250,2250,كايتبلانشيت ترتدي تصميم غوتشيخلال اسبوعالموضه,False,NEU,msa,15,13,71
2251,2251,النظام المجرم خرج لعنده مناطق حلب الشرقيه يلقي القبض افرعته الامنيه والحبل الجرار,False,NEG,levant,31,9,83
2252,2252,بالفيديو جبرانتويني الحلم بيموت,False,NEU,levant,16,15,81
2253,2253,تكلمني المسخره اقولك بنت اوزعهفي حمام سباحه بتبقي ماسكه السور تطلع وتنزلعاملهزي فتلهالشاي,False,NEG,msa,32,20,122
2254,2254,تشاهدوناليوم الخميس كاس العالم للانديه نصف النهاءي ريالمدريد كلوب امريكاظ بصوت حفيظ دراجي,False,NEU,msa,27,16,96
2255,2255,حزب الله يدخل الحرب السوريه سعد الحريري يرشح جعجع سعد الحريري يرشح فرنجيه سعد الحريري يرشح عون اغتيال المبحوح انقلاب تميم,False,NEG,msa,43,17,123
2256,2256,اللهم فرج همهم اللهم اهلك عدوهماللهم كربهم اللهم انصرهماللهمامينستبقيحلب شامخه✌️ الدعاءلكياحلب,False,POS,msa,44,13,106
2257,2257,ساقف معك يظن الجميع بانك سيء وساقول انت تخصني بكل سيءاتك,False,POS,msa,12,10,62
2258,2258,محبطياءسحزينتابع شباب فلسطينرفع الاذان شوف بنات واطفال الحجاره بيعملوا ايه اقسم بالله احنا اللي محتلين ومافيه دوله حره فلسطين,False,NEG,egypt,49,29,188
2259,2259,ناديننسيبنجيم ❤️❤️❤️مجله ماريكليرملكهالصحراء,False,NEU,msa,62,2,47
2260,2260,تزامن الزحوفات ميدي البقع تعز صرواح الساعه الاولي حددها كيري لايقاف الحرب دليل مكيده امريكيه سلاحنا صاحي,False,NEG,msa,33,13,86
2261,2261,الرءيس سعد الحريري ذكري اغتيال الصديق جبران تويني نظل قسمه نبقي موحدين دفاعا وطننا وفاء اذار ولكل شهداءنالبنان,False,POS,msa,29,21,125
2262,2262,كابوريا اللبان يوسف رجاله بمعني الكلمه بجد شباب جدعه جداا درونا نكمل لنتركعامهقاءدهامحمد,False,POS,egypt,30,21,144
2263,2263,هاي مش بيالش واحده مضايقه شويه حد يجمع بوستات فيسبوك يعملوها كتب حرام والله اغلب,True,NEG,egypt,29,28,147
2264,2264,ناقوس خطر ينبغي يدق لدوله متراخيه باتت مءسساتها محدوده الفاعليه,True,NEG,msa,16,13,74
2265,2265,رايت امراه للتو ممشوقه القوام فارعه الطول مفصله الجسم ممتلاه الجسد كدت اغوي بجمالها شعرها مكشوفا هنيءا بحجابك قمهالتناقض,True,NEG,msa,35,24,131
2266,2266,ايقافامدادمصربالنفطلو نجح الانقلاب بتركيا لظهر سيسي اخر ارتمي احضان ايران وبشار,True,NEG,msa,22,14,99
2267,2267,احضن اللي بتحبه بكلامك قوله كلمه حلوه فجاه,False,POS,egypt,23,12,77
2268,2268,غوغل تطلق حمله اعلانيه ضخمه لهاتفها الجديد بيكسل,False,NEU,msa,18,5,43
2269,2269,علوموتكنولوجياغوغل تعين احدا ال للعمل لديهااقامت مجموعه الباحثين عمل وتفوق اعمارهم,False,NEU,msa,32,26,112
2270,2270,ارمله سوريه مقيمه تبحث زوج مسيار,False,NEU,msa,7,8,37
2271,2271,لمن خرج فساد مبارك ويمتنع الخروج القتل والاعتقال والفساد والتقشف والكساد والترديثورو سيسيتانيلا,False,NEG,msa,33,29,131
2272,2272,مضمون كلمه الرءيس الاستعلاء المطالب الشعبيه والدفاع الاخطاء عوضا التراجع وتبرير عنف جماعته ودعوه حوار شكليه لك الله يا مصر,False,NEG,msa,42,27,146
2273,2273,المفارقات الغريبه احمد ايراج طاطا بطاطا كويتي وفهد العنزي بدون القدر,True,NEG,gulf,18,15,86
2274,2274,يابن الحلال افتح اليوتيوب وانظر اليهم دينهم والله ماهو دين الاسلام,False,NEG,egypt,29,19,100
2275,2275,لحظه ستعرف انك كنت محاطا برعايه الله داءما وابدا,False,POS,msa,13,7,50
2276,2276,ميه يالله بتجبلك بس جالونين مي وربطين خبز وكيلو سكر وكيلو رز وبيض علبه مرتيدلا علبه بيكون تمن الاف ياللهخافو الله بيهل الشعب هيدا اقل شي الفقير عم ياكول اشيا غصب عنو بدو يمرض ينفخ يسهل يستفرغ بس لياكول ونقول الحمدلله بس الله يحمدلكن بي شي ياحكامنا تفوووو,True,NEG,egypt,112,89,496
2277,2277,حمل اخر تحديث للاندرويد اندرويد نوجا اندرويدنوجا,False,NEU,msa,13,15,63
2278,2278,نجتهد توفير الحجوزات الخطوطالسعوديهماذالوالمدارسمختلطه,False,NEU,msa,18,15,63
2279,2279,رووووعه,False,POS,msa,4,12,36
2280,2280,اللهم تسلط علينا بذنوبنا لايخافك فينا يرحمنا اللهم برحمتك نستغيث✍️,False,POS,msa,25,9,76
2281,2281,اسراءيل تفرض طوقا امنيا الضفه الغربيه,False,NEU,msa,9,5,34
2282,2282,انا ميسي جالي الحلم وقاللي وحق الشهر الكريم انا مش عاوز العب البرسا انا عاوز اروح الزمالك ضاضاستايل,True,NEU,egypt,36,19,109
2283,2283,بوكيمون غو رسميا الدول الافريقيه بينها دول عربيه,False,NEU,msa,19,21,103
2284,2284,خلقجميل الاحسان الجار,False,POS,msa,9,0,10
2285,2285,افضلطقملروجرفيدرروفي الطقم البنك,False,POS,msa,12,8,44
2286,2286,اللهم بلغ ابي وامي رمضان وهم يشكيان تعبا ولاهما♡,False,POS,msa,27,15,84
2287,2287,رويترز احمدشفيق مرشح لالرءاسه بامر ابنزايد,False,NEU,msa,11,7,49
2288,2288,تطبيق لفلتره ضوء الشاشه الازرق اجهزه اندرويد,False,NEU,msa,12,8,47
2289,2289,نوال الزغبي الشاب خالد عالمي هههههههه اتفرجي الفيديو يا مبتدءهí,True,NEG,egypt,20,12,80
2290,2290,موكب رماد كاسترو ينطلق مثواه الاخير,False,NEG,msa,9,11,49
2291,2291,وقالو سعيده حياتها اليسا,False,NEG,egypt,7,6,25
2292,2292,تستطيعي حل المشكله افعلي ولن يسمح الروس والامريكان بذلك للاسف اهل سوريا فعلوا بانغسهم,False,NEG,msa,35,19,109
2293,2293,منهم لله اﻻخوان اخدوا بصمه صوت ممدوح شاهين علشان يثبتوا الرءيس محتجز وحده عسكريه مش سجن تابع لوزاره الداخليه,False,NEG,msa,30,29,139
2294,2294,نحسن التايم شوي,False,NEU,gulf,4,3,15
2295,2295,اطالب بعزل شفيق ومحاكمته عمل انتخابات نظيفه التحقيق التزوير واستبعاد الاصوات الباطله والاعاده والثالث مقاطعه المهزله,False,NEU,msa,44,28,161
2296,2296,اخشي يشوه يتكلمون المشروع الاسلامي يشوهوا المشروع عبد المنعم ابو الفتوح اثناء لقاءه,False,NEU,msa,29,28,128
2297,2297,البعض يقول اسامه لادن شخص يستحق الاحترام لانه قاتل لمبادءه قتل ابرياء طيب انا ساعمل مثله وافجر بيت اهلك وغصبا عنك تحترمني,True,NEG,levant,40,21,151
2298,2298,مقتل اطفال واصابه انفجار سياره ملغومه مدينه بنغازي الليبيه,False,NEG,msa,18,12,78
2299,2299,يارب عادل يهديني ايفون ٧ بلس,False,POS,gulf,13,12,59
2300,2300,ساهم باراكاوباما بتاخير الحل سوريا المعارضهالسوريه,False,NEU,msa,18,15,84
2301,2301,بقايا متحرك طقسالعرب اخر ٤ ساعات وتضرب سواحل الصومال,False,NEU,msa,21,18,87
2302,2302,غلين بك بوق ابواق اليمين المتطرف الصهيوانجيلي,False,NEG,msa,19,15,85
2303,2303,سكته اذبحه,False,NEU,egypt,3,2,16
2304,2304,الفشل الاممي الارهاب السعودي سيءدي لدعم وانتشارالارهاب وسيدفع ثمنه الغرب باسره,False,NEG,egypt,27,17,115
2305,2305,اه الناس حواليك بتحب مرسي وماله بس مرسي ماهواش اغلي الناس دي عيالها مستقبلها ولو حست فاشل مش عارف يحل هتقلب وعليك,False,NEG,egypt,44,28,166
2306,2306,يوسفالحسيني هدف الاخواننوفمبر الوصول لميدان التحرير والسيطره السادهالمحترمون,False,NEU,msa,30,23,108
2307,2307,عسي الله يلهمنا رشد انفسنا ويصلح احوالنا صلاحا يرضيه عنا,False,NEU,msa,17,6,40
2308,2308,يكفي حلب نغضب اجلها,False,NEG,msa,9,4,36
2309,2309,ميسي قاعد يتابعكم الحين القليل احترمو الشي يا عاهات,True,NEU,gulf,15,5,38
2310,2310,يتخذوا قرارات ويمارسوا مهمهم شرعيه نفاق المجتمع الدوليماجاءوا بالسلام يوما انما اراده الدمار,False,NEG,msa,20,20,89
2311,2311,الطريق جماعه الاخوان المسلمين الارهابيه الاخوانجماعهارهابيه,True,NEG,msa,18,10,64
2312,2312,اخيرا تقنيه جديده تظهر لنا مساءي ويكون محاسنلكن اعتقد فكره اوبر وكريم وفرت خدمه مميزه للمجتمعاوبركريم,False,POS,msa,19,22,103
2313,2313,ساصوت بلا تعديلات دستور سقط علشان ستدخلنا متاهه سياسيه ودستوريه انتكاس للديمقراطيه,False,NEG,egypt,18,14,80
2314,2314,انت وطن بنيت امنياتي وجاء ليله مظلمه احتل الوطن بعدها اصبحت غريب يتسكع الاحرف باحثا ملجا سري,False,NEG,msa,31,19,124
2315,2315,الحوثي المخلوع كيري قابوس يتجاهلاالقرار٢٢١٦ الصادرمن مجلس الامن ومحاوله الالتفاف عليههل الحياديهوالسعي لمصلحه اليمن,True,NEG,msa,49,47,134
2316,2316,الموب بتاعي يبوظ بس الايام مش سيباناااااا مش سيباناااا حالنا,False,NEG,egypt,21,18,122
2317,2317,خسرنا بكره بتكون نتيجه منطقيه واذا فاز لايبزيغ بيتصدر حماس,False,NEU,msa,13,14,87
2318,2318,ابوي دايما ينسي اني بنت,True,NEG,gulf,5,7,44
2319,2319,الاجنبي يقرا تاريخه فيقول كنا اغبياء العربي يقرا تاريخه فيقول اغبياء واقع عربي,True,NEG,msa,21,19,112
2320,2320,تسلط نايلهالصليبي الضوء ديجيتال الاعلاميه اوكتافيانصر دور الاخبار الكاذبه فوز دونالدترامب,False,NEU,msa,35,23,136
2321,2321,بيكيه يسجل رقم مميز برشلونه التمريرات الناجحه,False,POS,msa,14,7,51
