,Unnamed: 0,tweet,sarcasm,sentiment,dialect,total_pos_count,total_neg_count,total_sentiment_score
3412,3412,نحمدالله عزوجل نعمه الاسلام مواسم الخير تتوالي علينا اللهم تقبل منا انك انت السميع العليم وتب عليناانك انت التواب الرحي,False,POS,msa,53119,24359,0.6940000000000001
3413,3413,انفراد تعرف النواب المشاركين منتدي الاممالمتحده حقوقالانسان بجنيف التفاصيل,False,NEU,msa,1021,678,0.846
3414,3414,والله زمن وافد ايراني يشتغل بقاله بالسالميه ممثل وحكها كباريه وبعدها يغلط اهل الكويت ويقولون الفن مايوكل خبز,True,NEG,msa,5009,3702,1.986
3415,3415,صباحالخيرياعرب سجون روسيا سيبيريا الثمانينات قبلها كانوا يشغلون المساجين باعمال للدوله دوستيوفيسكي ذكريات منزل الاموات,False,NEU,msa,343,312,0.495
3416,3416,لماتطفشوشتسوي شيء ابدء بلتغريد مدريد الصراحهراحه وانا بحب البقلاوه طبعا ابدء بتغريدات سلبا حبا يعني,False,NEG,gulf,5402,9140,-1.761
3417,3417,بوتين يتوعد الناتو باجراءات مضاده ردا توسعه روسيا,False,NEU,msa,94,36,3.3689999999999998
3418,3418,خطاب عاجل وزير التعليم مدرسه الشهيد احمد كمال طنطا ماساه التعامل اسر شهداء الثوره,False,NEG,egypt,3124,1666,2.8289999999999997
3419,3419,اخباردلوقتي سر تراجع داعيه فتوي اباحه بيع السلع القديمه بالسعر الجديد,False,NEU,msa,1216,874,2.035
3420,3420,مصادر اعلاميه الجيشالسوري قدم مبادره مكتوبه للقيام مصالحه وطنيه شامله الغوطهالشرقيه بنفس بنود,False,NEU,msa,852,691,0.934
3421,3421,طيب ميسي وسواريز مسوينن اظءء نشرب الكوب ويشيل ولده ومدري وش,False,NEG,msa,10937,8369,-2.261
3422,3422,اوباما وميركل ينددان بالغارات الوحشيه حلب دان الرءيس الاميركي باراك اوباما والمستشاره الالمانيه انجيل,False,NEU,msa,1353,558,4.835
3423,3423,تخيل انك تضغط زر وتخلي الشعب كله ينسي وكلهم يوقفون احترام لك ببساطه الاستقاله الحل وبعد ماكنت عادل تصير عاطل,True,NEG,egypt,2358,2516,0.27100000000000013
3424,3424,ايلاف بيني غانتس يتلقي دعوه رسميه للقاء عبدالله,False,NEU,msa,672,609,0.17
3425,3425,النظام بيخلي الانديه الكبيره تصير مديونه الوضع الحين,False,NEU,levant,31,20,-1.321
3426,3426,ميزات حصريه لهواتف بيكسل مساعد جوجل الذكي,False,NEU,msa,327,145,3.6929999999999996
3427,3427,احلي مافي تركيا استقبلت السوريين النازحين واستقبلت الدواعش للتدريبهم ودخولهم للسوريا والعراق ماجور يا عمو رجب طيب,True,NEG,levant,69631,39447,1.7999999999999998
3428,3428,فيلم الجزيره الصندوقالاسود لاحداث الاتحاديه فضح الكثير انتظروا فيلم المندس اللي هيفضح حاجات كمان وكمان انتخبواالعرص,True,NEG,egypt,11381,6649,1.827
3429,3429,عاجلالقدس قوات الاحتلال تقتحم حي اللوزه بلده سلوان جنوب المسجد الاقصيوتبقيماذنالقدس,False,NEG,msa,1487,1400,-3.263
3430,3430,شيفخورانكماسويتهانو ماحملت بوكيمون,False,POS,levant,17,26,-1.4929999999999999
3431,3431,تشاريزارد افضل بوكيمون عندي كله يحب ينام,False,POS,egypt,2800,1684,-0.499
3432,3432,ريحه الغالي هاري بوتر,False,NEG,egypt,99,234,-0.01200000000000001
3433,3433,جهزواسواعدكم فعهد ميشال عون عهد الشعب العظيم,False,POS,msa,604,665,-0.407
3434,3434,يحرقون حلب يبكون اليمن احقرالناس,True,NEG,msa,42,47,-0.221
3435,3435,الفرق المرشحين هيلاري كلنتون وترامب ١هيلا كلنتونعدوا مخفي ٢ترامبعدوا واضح,True,NEG,msa,2011,1137,2.944
3436,3436,لان مجلس الشعب منتخب عوار وتشكيل التاسيسيه بسيطه وواضحه,False,NEU,msa,1108,924,-1.0769999999999997
3437,3437,اسع هيك اسع هيك لسا هاد بيقللك مقطوع الانترنت مقطوعه الاتصالات لك مقطوع وين فايت انا الغساله,True,NEG,msa,65686,57607,-0.532
3438,3438,الثقافه القرانيه مولد الرسول الاكرم مولد للنور والعزه والهدايه والكرامه والاباء والحريهذكرءالمولدالنبويالشريف,False,POS,msa,1264,890,0.478
3439,3439,الهولوكوست ابشع جريمه التاريخ الحديثصوتي يا انشراح اساس اللي بيحصل للفلسطينيين مش مكفيه,True,NEG,egypt,90186,45640,0.49699999999999944
3440,3440,طاءره تحلق قليل استوقفتها دوريه هيءه امم متحده وسالتها كيمياوي ردت براميل قالوا الله معك سوريا,False,NEG,levant,64894,73160,-0.9959999999999999
3441,3441,الدبلوماسيه ام القوه صحيفه تكشف خلافات واشنطن التعامل قضيه حلب,False,NEU,msa,6584,7086,-1.209
3442,3442,حافظه طعام مكونه قطعهعرض مءقت امازون عروض تخفيضات,False,NEU,msa,70,105,-0.001000000000000112
3443,3443,هكذا عايد السوبرستار راغبعلامه السيده فيروز عيد ميلادها,False,POS,levant,2304,2054,1.133
3444,3444,الثقافه القرانيه العصر بامس الحاجه لاستذكار نبينا وتعزيز الارتباط جديدذكرءالمولدالنبويالشريف,False,POS,msa,0,0,0.0
3445,3445,خلقت مبرءا عيب كانك خلقت تشاء سيدناالنبي,False,POS,msa,2170,1070,0.596
3446,3446,برضو نصف نهاءي الرولان غاروس نولي وفيدرر فيدرر انتصارات نولي واشر بيده انا الرقم مباراه بنت حرام,False,POS,egypt,71586,64023,0.16599999999999981
3447,3447,خريجاتجامعياتقديماتعاطلات ظلم حرمان طموح الم قهر معلمات,False,NEG,msa,1909,4862,-3.873
3448,3448,جوزيه صحوه الزمالك طبيعيه رحيل برشلونه افريقيا,False,NEU,msa,266,535,0.20699999999999996
3449,3449,افضل ﻻعب العالم رونالدو يستطع التسجيل بوجود الصخره حمد المنتشري اسطوره كانيدايحتاجلحمدالمنتشري,False,POS,msa,7277,3606,1.9170000000000003
3450,3450,انتهاكات الانقلاب القمعيه جامعه الاسكندريه وصلت مداها باصابات واعتقالات انقذنا يا عزيز يا جبار طغمه الاستعمار,False,NEG,msa,111539,56740,1.5039999999999998
3451,3451,اليمنيه نجاه قاءد اللواء مدرع العميد الحمادي قصف حوثي تعز,False,POS,msa,340,146,-0.17699999999999982
3452,3452,الخليفه رجب طيب اردوغان ينقل خطابه التحريضي للشعب عبر سكايب تليفون محمول ماركه هاووي يا لعبه الايام,False,NEG,msa,66841,37090,3.3919999999999995
3453,3453,ابنك القران وسوف يعلمه القران شي علموااولادكم,False,POS,msa,6906,12208,-0.6809999999999999
3454,3454,اردوغان للعبادي سنفعل نشاء وعليك تعلم وعليك تلزم حدك اولاوين الحشد الشعبي الجحش,True,NEG,gulf,946,545,3.348
3455,3455,اخبار برشلونه اللاعبون يتعرضوا للاصابه برشلونه,False,NEU,msa,144,51,0.914
3456,3456,نراه رءيسا للحكومه قريبا احمدشفيق,False,NEU,msa,0,0,0.0
3457,3457,يالله اخيرا ايش اشتقت لسلسله هاري بوتر,False,POS,levant,2155,4955,-1.5799999999999996
3458,3458,يا حبيييبيقلبي الصغير يتحملوين رد حكامك الرياض اسراءيل كفوا ايدكم اليمن سوريا البحرين,True,NEG,levant,59485,31616,0.04800000000000004
3459,3459,عيوننا اليك ترحل انني اصليحين هوت مدينه القدس تراجع الحب قلوب الدنيا استوطنت الحربيا قدس يا مدينه الصلاه ساعهفيروز,False,POS,levant,55534,28322,-0.997
3460,3460,يوسفالحسيني بالفيديو يفضح كذب قناه الجزيره ويكشف تمثيل الاخوان دور الموتي,False,NEG,msa,2259,1690,0.872
3461,3461,اطقم نساءي ماركات غوتشي شانيل وشو بارد اساور دبل السعر ريالللطلب عالواتس,False,NEU,msa,339,589,-0.9400000000000001
3462,3462,هدخل الامتحان بايموشن وش استغراب استهبال عادلامام,True,NEU,egypt,165,97,-1.0439999999999996
3463,3463,عاجل حلب الجيشالسوري يستهدف مواقع الارهابين حي الزبديه بالمدفعيه الثقيله,False,NEU,msa,1510,1552,-1.064
3464,3464,يخون الاسلام ويخذل المستضعفين المسلمين سوريا يرحم الاطفال اليتامي والنساء الثكالي والعجز ويقول مصرلنتركع عمرها صلت,True,NEG,msa,286,432,0.5140000000000001
3465,3465,يحيا يرانيكيف احيا اراه,False,NEU,msa,0,0,0.0
3466,3466,قوه الادله مجزره صنعاء اجبرت بوكيمون بطلب لجنه تحقيق خبراء اميركيين ومستقلين,False,NEG,msa,254,284,-1.4779999999999998
3467,3467,ال سعود يملك معظم القنوات العربيه الماجنه ويدعون انهم يحافظوا الاسلام وهم,True,NEG,msa,4477,2640,1.5439999999999998
3468,3468,مفكر كويتي موقف مصر التصويت روسيا يخدم ايران اسراءيل مصرتصوتلصالحالمش,False,NEU,msa,4617,2271,4.032
3469,3469,الهبه اليديده بسناب الحين لايف الشارع الفلاني مسخره ورب الكعبه انا بسوي لايف العدان قطعه ٢ كيفي بيتنا كيفي,False,NEG,msa,62880,55296,-3.4539999999999997
3470,3470,ابتسم فلتلك البسمه الصغيره كبير اسعاد قلوب اﻵخرين,False,POS,msa,3563,2430,-0.744
3471,3471,رامالله تخلد اسم كاسترو وتطلقه شوارعها,False,POS,msa,6242,3808,0.38299999999999995
3472,3472,احلامي صايره عباره سناباتحلمت بواحد اعرفه قاعد كرسي ومعه جنسيته يبي يصوت صوره صوره والله ماتحرك ياويلي حلم والا متولجني,False,NEG,levant,4595,6372,-6.156
3473,3473,بالفيديو والصور ميريام فارس تحيي حفل زفاف ابنه حاكم دبي,False,NEU,msa,1268,1694,-1.0500000000000003
3474,3474,اوباما ترامب يستخف بالاخرين ليحاط بالاهتمام واصل الرءيس الاميركي باراك اوباما هجومه دونالد ترامب منددا,False,NEU,msa,1097,456,3.6830000000000003
3475,3475,اهالي مدينه حارم يقتحمون حواجز جبهه فتح الشام واحرار الشام النصره سابقا ويحطموها غضبا لاجلحلب,False,NEU,msa,2093,2996,-0.47
3476,3476,جبرانتويني بعدك معنا فالابطال يموتون,False,POS,msa,0,0,0.0
3477,3477,اليمنيه الدفاعالجوي تعز تحريرهالتحالفالعربيسنداليمنجنودالتحالفسندلليمن,False,NEU,magreb,2,8,-1.21
3478,3478,زي النهار الطفل ينفلت ايادي الضلمه ويشقشق انا شفت روح الحق اتسللت صرخت وش الخرس انطقعمار وفءاد حجاج,False,NEG,egypt,75163,65496,-0.703
3479,3479,ولايه الفرات ولايه حلب خريطه تكشف تقلص بقعه سيطره داعش,False,NEU,msa,542,259,-0.5640000000000003
3480,3480,الكاسير الاتلتيكو الفتره الاخيره يءدي افضل مدريد الصعب الفوز طريقه لعبهم,False,NEU,msa,3160,2067,0.21900000000000003
